uprava,opstina,naselje,ustanova,naziv,ulica,broj,postanski_broj,tip_lokacije
Beograd,Beograd - Lazarevac,Dudovica,PU Rakela Kotarov-Vuka,Dudovica,Dudovica,bb,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Depandans Anđelčić,D.P. Šana,bb,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Anastasija,Svetog Dimitrija,22,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Depandans Pčelice,Đorđa Kovačevića,23,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Dečje carstvo,Dula Karaklajića,31a,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Depadans Leptirić,Veljka Vlahovića,42,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Lazarevac,PU Rakela Kotarov-Vuka,Buba Mara,Dositeja Obradovića,43556,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Petka,PU Rakela Kotarov-Vuka,Zvončica,Crkveni put,bb,11550,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Rudovci,PU Rakela Kotarov-Vuka,Krcko,Aranđelovački put,bb,11566,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Rudovci,PU Rakela Kotarov-Vuka,Rudovci,Aranđelovački put,bb,11566,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Rudovci,PU Rakela Kotarov-Vuka,Krcko Oraščić,Radnička,2,11566,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Stepojevac,PU Rakela Kotarov-Vuka,Lola,7.oktobra,bb,11564,Izdvojena lokacija
Beograd,Beograd - Lazarevac,Šopić,PU Rakela Kotarov-Vuka,Maslačak,Crkveno polje,bb,11550,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Amerić,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Bora Lazić u Ameriću,Amerić,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Velika Ivanča,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Kosta Đukić u Velikoj Ivanči,Velika Ivanča,bb,11414,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Velika Krsna,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Bisa Simić u Velikoj Krsni,Velika Krsna,bb,11408,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Vlaška,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Bora Lazić u Vlaškoj,Vlaška,bb,11406,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Dubona,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Momčilo Živojinović u Duboni,Dubona,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Jagnjilo,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Milica Milošević u Jagnjilu,Jagnjilo,bb,11412,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Kovačevac,PU Jrlica Obradović,Objekat Plavi čuperak,Kovačevac,bb,11409,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Koraćica,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Kosta Đukić u Koraćici,koraćica,bb,11415,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Markovac,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Kosta Đukić u Markovcu,Markovac,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Međulužje,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Kosta Đukić u Međulužju,Međulužje,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Mladenovac (varoš),PU Jrlica Obradović,Objekat Zvezdica,Slavka Manojlovića,63,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Mladenovac (varoš),PU Jrlica Obradović,Objekat Sunce,Spasoja Pavlovića,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Mladenovac (varoš),PU Jrlica Obradović,Objekat Breze,Kralja Petra I,370,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Mladenovac (varoš),PU Jrlica Obradović,Objekat Duga,Vuka Karadžića,77,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Pružatovac,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Kosta Đukić u Pružatovcu,Pružatovac,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Rabrovac,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Milica Milošević u Rabrovcu,Rabrovac,bb,11400,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Senaja,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Bora Lazić u Senaji,Senaja,bb,11406,Izdvojena lokacija
Beograd,Beograd - Mladenovac,Šepšin,PU Jrlica Obradović,pripremna predškolska grupa pri OŠ Momčilo Živojinović u Šepšinu,Šepšin,bb,11400,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,PREDŠKOLSKA USTANOVA 11.APRIL UPRAVNA ZGRADA OBJEKAT NEVEN SA CENTRALNOM KUHINjOM NAŠA RADOST,NARODNIH HEROJA,12a,11070,Matična lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT PČELICA,PROLETERSKE SOLIDARNOSTI,75,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ČIGRA,BUL. UMETNOSTI,25,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT BAMBI,ZEMUNSKA,3B,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT BAJKA,TOŠIN BUNAR,134,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT SUNCE SA CENTRALNOM KUHINjOM SUNCE,NEHRUOVA,126,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠVRĆA 3 DEPADANSI,JURIJA GAGARINA,170,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ZVEZDANA PRAŠINA,NEDE SPASOJEVIĆ,14,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ČUPERAK,BUL. MIHAILA PUPINA,45,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT LANE,BUL. ARSENIJA ČARNOJEVIĆA,143,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT IZVORČIĆ,BUL. MIHAILA PUPINA,175,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ISTOK,JURIJA GAGARINA,168,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT SREĆKO,PARISKE KOMUNE,31-33,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠVRĆA 1 DEPADANSI,JURIJA GAGARINA,152,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ĐURĐEVAK,JURIJA GAGARINA,221,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT MILEVE MARIĆ AJNŠTAJ,MILEVE MARIĆ AJNŠTAJN,88B,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ZEKA,BUL. ZORANA ĐINĐIĆA,55,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT SUNCOKRET,PALMIRA TOLjATIJA,26A,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT LjUBIČICA,VOJVOĐANSKA,72,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT PETLIĆ,STUDENTSKA,2,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT SRNA SA CENTRALNOM KUHINjOM LANE,OMLADINSKIH BRIGADA,136,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠVRĆA 4 DEPADANSI,JURIJA GAGARINA,178,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT TESLA-NAUKA ZA ŽIVOT,BUL. CRVENE ARMIJE,1,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT LEPTIRIĆ,MILENTIJA POPOVIĆA,34,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT SLAVUJ SA CENTRALNOM KUHINjOM MAJA,BUL. UMETNOSTI,31,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT LASTAVICA,MILUTINA MILANKOVIĆA,186,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT MASLAČAK,OTONA ŽUPANČIĆA,39,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ZVONČIĆI,JURIJA GAGARINA,215,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT NAŠA RADOST,BUL. ZORANA ĐINĐIĆA,114,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠVRĆA 2 DEPADANSI,JURIJA GAGARINA,160,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ČAROLIJA,BUL. ZORANA ĐINĐIĆA,123,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT VRABAC,DANILA LEKIĆA ŠPANCA,2,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT VESNA SA CENTRALNOM KUHINjOM VESNA,BUL. ZORANA ĐINĐIĆA,42,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT POLETARAC,NARODNIH HEROJA,19A,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT MAJA,GRAMŠIJEVA,2A,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT BALONČIĆI,RUMSKA,2,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠEĆERKO,PARISKE KOMUNE,33A,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT BISER,OMLADINSKIH BRIGADA,106,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT ŠVRĆA 5 DEPADANSI,GANDIJEVA,49,11070,Izdvojena lokacija
Beograd,Beograd - Novi Beograd,Beograd (Novi Beograd),PU 11. april,OBJEKAT DRAGAN LAKOVIĆ,VOJVOĐANSKA,109,11070,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,Predškolska ustanova Perka Vićentijević Obrenovac CICIBAN,Vuka Karadžića,92,11500,Matična lokacija
Beograd,Beograd - Obrenovac,Baljevac,PU Perka Vićentijević,OŠ Draževac - Baljevac,Baljevac,b.b.,11506,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Barič,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac KOLIBRI",Radnička,3,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Veliko Polje,PU Perka Vićentijević,PP program u OŠ Živojin Perić - Veliko Polje,Veliko Polje,131v,11507,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Vukićevica,PU Perka Vićentijević,OŠ Grabovac - Vukićevica,Vukićevica,b.b.,11508,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Grabovac,PU Perka Vićentijević,OŠ Grabovac gornji kraj,Grabovac,179,11508,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Grabovac,PU Perka Vićentijević,OŠ Grabovac donji kraj,Grabovac,179,11508,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Draževac,PU Perka Vićentijević,OŠ Draževac - Draževac,Draževac,146,11506,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Dren,PU Perka Vićentijević,OŠ Grabovac - Dren,Dren,b.b,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Zabrežje,PU Perka Vićentijević,OŠ Posavski partizani - Zabrežje,Svetog Save,2,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Zvečka,PU Perka Vićentijević,OŠ Jovan Jovanović Zmaj - Zvečka,Dragana Gradinca,1,11511,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Jasenak,PU Perka Vićentijević,OŠ Draževac - Jasenak,Jasenak,b.b.,11506,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Konatice,PU Perka Vićentijević,OŠ Draževac - Konatice,Konatice,b.b.,11506,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Krtinska,PU Perka Vićentijević,PP program u OŠ Prva obrenovačka škola - Krtinska,Višnjica,1,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Ljubinić,PU Perka Vićentijević,OŠ Grabovac - Ljubinić,Ljubinić,b.b.,11508,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac ZEKA",Ivana Štagljara,3,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac CVRČAK",Vuka Karadžića,56,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac VESELjKO",Đačkog bataljona,16a,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac ZVONČICA",Stubline,518c,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Obrenovac,PU Perka Vićentijević,"Predškolska ustanova Perka Vićentijević, Obrenovac NEVENA",Kralja Milutina,1,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Piroman,PU Perka Vićentijević,PP program u MZ Piroman,Valjevski put,8,11507,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Poljane,PU Perka Vićentijević,OŠ Draževac - Poljane,Poljane,b.b.,11506,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Ratari,PU Perka Vićentijević,PP program u OŠ Nikola Tesla - Ratari,Ratarska,b.b.,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Skela,PU Perka Vićentijević,PP program u MZ Skela,Mila Manića Albante,5,11509,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Trstenica,PU Perka Vićentijević,PP program u OŠ Živojin Perić - Trstenica,Valjevski put,b.b.,11507,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Urovci,PU Perka Vićentijević,PP program u OŠ Prva obrenovačka škola - Urovci,Školska,b.b.,11500,Izdvojena lokacija
Beograd,Beograd - Obrenovac,Ušće,PU Perka Vićentijević,PP program u OŠ Nikola Tesla - Ušće,Ušće centar,b.b,11509,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Mali princ,Preradovićeva,2a,11120,Matična lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Mali suncokreti,Dečja,bb,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Bubamara,Pribojska,42a,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Poletarac,Kraljice Marije,46,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Ježurko,Bele Bartoka,43,11211,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Smeško,Besni fok,bb,11213,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Srna,Mihaja Emineskua,78,11212,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Slavujak,Pere Ćetkovića,37a,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Plavi čuperak,Diljska,17,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Neven,Vladetina,29,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Pahuljica,Slavka Kolara,1,11210,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Vesna,Tovilište,52,11213,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Lepušnica,Glogognjski rit,bb,11213,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Boško Buha,Stevana Dukića,28,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Malecka,Kopernikova,16,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Mimoza,Partizanski blok,4,11210,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Dunavska bajka,JNA,bb,11211,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Suncokreti,Višnjički venac,47,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Zvončica,Pana Đukića,10,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Snežana,Đušina,15,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Kockica,12. Oktobra,20,11211,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Lastavica,Padinska skela,bb,11213,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Maslačak,Kovilovo,bb,11213,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Biseri,Srnetička,22,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Pionir,Dalmatinska,45,11060,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Veseljko,Trajka Grkovića,1,11210,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Cvrčak,Sonje Marinković,18,11211,Izdvojena lokacija
Beograd,Beograd - Palilula,Beograd (Palilula),PU Boško Buha,Proleće,Jabučki rit,bb,11213,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Izvorčić 2,Slavoljuba Vuksanovića,43472,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Jasle Depadans,Starca Milije,1,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Labudić,Gočka,59,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Školica,Josipa Telarevića,1,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,DV „Kućica“-Sigurna kuća,Miška Kranjca,12,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Dolores,Milice Srpkinje,32,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Jezerce 2,Zelenjak,7,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Kanarinac,Ivana Mičurina,27,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Hajdi,Stanka Paunovića,45,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Pionirski grad,Kneza Višeslava,27,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Čarobna šuma,miška Kranjca,12b,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić „Izvorčić“,Slavoljuba Vuksanovića,22,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić „Dimitrije Koturović“,Milivoja Petrovića,2,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Duško Radović,Vidikovački venac,73a,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Oraščić,Vidikovački venac,79,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Sreten Mladenović,Vukasovićeva,1a,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Petlić,Omladinsko šetalište,3,11090,Izdvojena lokacija
Beograd,Beograd - Rakovica,Beograd (Rakovica),PU Rakovica,Dečji vrtić Jezerce,Edvarda Griga,18a,11090,Izdvojena lokacija
Beograd,Beograd - Sopot,Sopot,PU Naša radost,ŠVRĆA,Kneza Miloša,8,11450,Matična lokacija
Beograd,Beograd - Sopot,Dučina,PU Naša radost,PPG pri MZ Dučina,Dučina,bb,11453,Izdvojena lokacija
Beograd,Beograd - Sopot,Đurinci,PU Naša radost,"PPG OŠ ,,Jelica Milovanović,,Sopot",Đurinci,bb,11450,Izdvojena lokacija
Beograd,Beograd - Sopot,Mala Ivanča,PU Naša radost,",VeDetinjstvo,,",Trg bratstva i jedinstva,bb,11233,Izdvojena lokacija
Beograd,Beograd - Sopot,Mali Požarevac,PU Naša radost,",,Mali Požarevac,,",Kosmajski trg,1,11235,Izdvojena lokacija
Beograd,Beograd - Sopot,Nemenikuće,PU Naša radost,"PPG OŠ ,,Jelica Milovanović,,Sopot",Nemenikuće,bb,11450,Izdvojena lokacija
Beograd,Beograd - Sopot,Parcani,PU Naša radost,"PPG OŠ ,, Cana Marjanović,,Ralja",Parcani,bb,11233,Izdvojena lokacija
Beograd,Beograd - Sopot,Popović,PU Naša radost,"PPG OŠ,,Milorad Mića Marković,,M.Ivanča",Popović,bb,11235,Izdvojena lokacija
Beograd,Beograd - Sopot,Ralja,PU Naša radost,",,Leptirić,",Vuka Karadžića,4,11233,Izdvojena lokacija
Beograd,Beograd - Sopot,Rogača,PU Naša radost,PPG pri MZ Rogača,Rogača,bb,11453,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Sveti Sava,Požeška,28,11030,Matična lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Sanjalica,Jablanička,20,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Plavi čuperak,Svete Milutinovića,21,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Đurđevak,Zrmanjska,1,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Roda,Beogradskog bataljona,9a,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Veseljko,Avalska,20,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Plava ptica,Vinogradski venac,42,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Radosno detinjstvo,Bore Markovića,27,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Košuta,Dimitrija Avramovića,17,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Carić,Mladena Mitrića,bb,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Duga,Mladena Mitrića,5,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Sunce,Radivoja Rakonjca,4a,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Žirić,Kneza Višeslava,72,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Dečji klub,Ilije Stojadinovića,87,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Neven,Požeška,168,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Dečji gaj,Platana,8,11030,Izdvojena lokacija
Beograd,Beograd - Čukarica,Beograd (Čukarica),PU Čukarica,Bajka,Trebevićka,28,11030,Izdvojena lokacija
